,Artist,Song,Days,T10,Pk,Total,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1571,Queen,Under Pressure - Remastered 2011,8,,11,5233929,2fuCquhmrzHpu5xcA1ci9x,0.429,0.671,248440,0.712,0.0,2,0.103,-7.815,1,0.0476,113.805,4,0.462
1572,Linkin Park,Good Goodbye,8,,56,5233607,650OeHTLxZAQmb4aEbGmaA,0.106,0.697,211413,0.84,0.0,9,0.748,-4.602,0,0.054,128.034,4,0.452
1573,Lilly Wood and The Prick,Prayer In C,26,,99,5232859,4MteadAdoJXNnuBIa0Q1ZK,0.541,0.693,190133,0.141,0.000873,9,0.113,-14.368,0,0.0366,94.0,4,0.091
1574,Luke Bryan,Kick The Dust Up,19,,93,5218035,7wVeIwUxcUddK44joZ3bPO,0.2,0.599,190600,0.85,0.0,1,0.114,-2.263,1,0.0497,172.106,4,0.787
1575,Lil Uzi Vert,Erase Your Social,16,,170,5206233,4uhvMW7ly7tJil31YYscAN,0.694,0.705,199993,0.609,0.0,3,0.234,-5.728,1,0.0729,140.058,4,0.718
1576,Big Sean,Halfway Off The Balcony,8,,74,5186458,4atJ40xfasjdM9ZF3p07BV,0.36,0.529,230960,0.809,0.0,8,0.242,-6.554,1,0.269,125.285,4,0.136
1577,Rihanna,"Yeah, I Said It",18,,109,5176890,4kqxy0SvQ2N34nOJ9ggfMu,0.468,0.579,133080,0.392,1.04e-06,7,0.357,-8.128,1,0.131,127.958,4,0.244
1578,Huncho Jack,Black & Chinese,6,,34,5173682,628Ueb4sRiXApObhcU9iPU,0.00277,0.663,172017,0.842,0.000974,1,0.123,-4.152,1,0.101,159.132,4,0.346
1579,Drake,Company,20,,74,5142425,6ImxYXeLDQPIv4qo7bMhSk,0.0347,0.654,252640,0.555,0.0,7,0.17,-8.24,1,0.052,107.535,4,0.11
1580,5 Seconds of Summer,Want You Back,4,,27,5103353,2Pvr8rYuh5J8V7QglJhH6W,0.00748,0.608,173073,0.873,0.0,0,0.196,-4.928,1,0.0424,98.009,4,0.589
1581,Shawn Mendes,Don't Be A Fool,13,,87,5100707,0AgAOnISeJ88aPDAKtat98,0.627,0.472,215773,0.33,0.0,11,0.0938,-5.892,0,0.044,175.223,3,0.272
1582,Linkin Park,One Step Closer,7,,46,5094047,3K4HG9evC7dg3N0R9cYqk4,0.0014,0.492,157333,0.969,1.32e-06,9,0.0787,-4.419,1,0.0491,95.136,4,0.538
1583,Future,Feed Me Dope,8,,102,5087680,3lyeSiAIdLoZUHhV8psOTI,0.0118,0.853,166693,0.688,0.0,8,0.151,-6.509,0,0.296,150.012,4,0.565
1584,J. Cole,G.O.M.D.,28,,97,5078607,16qYlQ6koFxYVbiJbGHblz,0.331,0.889,301133,0.393,8.67e-06,4,0.283,-10.821,0,0.267,128.065,4,0.304
1585,The Chainsmokers,Honest,7,,59,5073542,6KjbNLbRjuoa8rEq5yNA6H,0.0121,0.673,208000,0.514,8.5e-05,0,0.385,-10.772,0,0.0465,100.035,4,0.312
1586,The Beatles,Here Comes The Sun - Remastered 2009,16,,86,5043987,45yEy5WJywhJ3sDI28ajTm,0.0339,0.557,185733,0.54,0.00248,9,0.179,-10.484,1,0.0347,129.171,4,0.394
1587,Wizzard,I Wish It Could Be Christmas Everyday,7,,68,5021191,1mH6tZC6iXIHPI6EixCwxw,0.00422,0.383,278947,0.914,1.4e-05,9,0.444,-6.43,1,0.0515,139.955,4,0.528
1588,Michael Bublé,I'll Be Home For Christmas,12,,79,5008210,0EJGgmA2uxiasDM5DmDKL1,0.934,0.282,264827,0.101,5.05e-05,7,0.159,-14.657,1,0.0315,83.13,4,0.141
1589,Lean Trap,Scooby Doo Papa!,8,,115,4973108,6csZYoffpZ7iuSw83x2zVy,0.0546,0.913,143314,0.788,0.00064,10,0.168,-2.889,0,0.263,120.934,4,0.544
1590,Mumford & Sons,The Wolf,18,,55,4967098,4PgJ0NUYaDDh659TW5mWBK,0.000507,0.422,221240,0.827,0.765,2,0.198,-5.31,1,0.0445,152.956,4,0.327
1591,Sam Smith,"Baby, You Make Me Crazy",7,,102,4961870,1p1SbqeipOd4ezKUpxqaz6,0.00549,0.512,207966,0.657,3.05e-05,10,0.16,-7.714,1,0.101,169.865,4,0.482
1592,Sam Smith,HIM,7,,101,4949014,3AFPGvRzeKeNJbIbLwcz4G,0.577,0.574,190087,0.261,3.48e-05,5,0.32,-11.013,0,0.0309,84.633,4,0.305
1593,DNCE,Body Moves,14,,100,4946927,1tS0rnvprklPJ7705j2wB9,0.00163,0.66,236453,0.694,0.0,5,0.0584,-5.147,0,0.0387,102.028,4,0.833
1594,David Guetta,Yesterday,25,,117,4936449,7LJvu7phiwZFva8VraUqWn,0.0242,0.57,243280,0.782,6.66e-05,9,0.329,-4.379,0,0.0331,127.94,4,0.276
1595,David Bowie,Lazarus,8,,21,4911854,3Vn9oCZbdI1EMO7jxdz2Rc,0.0466,0.66,382387,0.695,0.145,9,0.0854,-6.896,0,0.029,129.972,4,0.506
1596,Sam Smith,Nothing Left For You,7,,91,4887414,4S2WtfT03YDIlXEwSX4Tjd,0.591,0.504,226731,0.308,1.61e-06,10,0.137,-8.605,1,0.0477,126.956,3,0.205
1597,Steve Aoki,All Night,9,,110,4871889,5mAxA6Q1SIym6dPNiFLUyd,0.0724,0.545,205333,0.865,4.79e-06,6,0.919,-2.601,0,0.0522,89.992,4,0.332
1598,Fifth Harmony,He Like That,8,,78,4869735,0m2orA1i5lLZUOt9XLwSd0,0.362,0.592,217107,0.681,0.0,0,0.142,-5.597,1,0.141,147.016,4,0.491
1599,Future,Jersey,20,,118,4868619,2ACys0pX0SjmpQmQWzp7wt,0.495,0.756,188703,0.544,0.000419,0,0.0942,-10.746,0,0.269,146.033,4,0.323
1600,Sfera Ebbasta,Rockstar,7,,96,4828409,3js3wKPw8VxBWtcXtwyUnA,0.26,0.792,195947,0.635,0.0,9,0.216,-6.225,1,0.111,150.001,4,0.726
1601,Maluma,GPS,9,,160,4823197,3t6j6WNv2OSn6qm5Vxynub,0.188,0.841,216307,0.629,0.0,4,0.346,-3.033,0,0.114,143.949,4,0.676
1602,Drake,Summers Over Interlude,13,,109,4810270,04CpzA2BdOLEz7EMp5uwTU,0.402,0.688,106333,0.276,0.00563,4,0.099,-8.783,0,0.0296,131.949,3,0.237
1603,Lil Peep,Benz Truck - гелик,8,,98,4807500,22fRl49GSpRdu3J2EPj1i6,0.0498,0.602,159987,0.762,0.00819,2,0.121,-6.149,0,0.0347,92.02,4,0.112
1604,The Chainsmokers,My Type,7,,67,4793752,6V9kwssTrwkKT72imgowj9,0.0357,0.604,217413,0.603,0.0,7,0.126,-6.324,0,0.0389,94.989,4,0.15
1605,Stargate,Waterfall,9,,90,4774080,7pYFPMeK0TnaTGdS6qOtEr,0.0987,0.372,200029,0.919,0.0,11,0.234,-1.68,0,0.3,182.785,4,0.419
1606,Gucci Mane,Back On Road,14,,118,4764082,39liuGHPxn2sAyvO6DINor,0.329,0.833,149080,0.673,0.0,1,0.136,-6.981,0,0.315,148.019,4,0.753
1607,Jennifer Lopez,Booty,33,,121,4753832,6mIESIFkiV5VLq6GGpwpek,0.00348,0.674,203280,0.951,5.37e-05,0,0.147,-4.604,1,0.0493,128.981,4,0.554
1608,Taylor Swift,Blank Space,9,,122,4746756,1u8c2t2Cy7UBoG4ArRcF5g,0.0824,0.752,231827,0.708,0.0,5,0.088,-5.462,1,0.0525,96.033,4,0.546
1609,MC Jhowzinho e MC Kadinho,Agora Vai Sentar,9,,147,4732100,0pDaqgIForVNO4jrtTxcWT,0.189,0.814,228923,0.653,0.0,3,0.0876,-0.02,0,0.0359,130.099,4,0.706
1610,Camila Cabello,Into It,7,,81,4720994,2gxqozTaq2NYylvS8jd57G,0.451,0.569,175653,0.649,0.0,11,0.128,-8.175,1,0.482,108.77,4,0.441
1611,Darlene Love,Christmas (Baby Please Come Home),6,,67,4720190,46pF1zFimM582ss1PrMy68,0.392,0.343,166453,0.76,0.000388,3,0.0773,-7.146,1,0.0513,126.322,4,0.356
1612,Chris Rea,Driving Home For Christmas - 2009 Remastered Version,20,,35,4713083,66mB55sZuDHlXt3vAcVkXf,0.488,0.503,243787,0.754,0.00424,9,0.134,-7.101,1,0.0408,180.244,4,0.866
1613,David Bowie,Let's Dance - 1999 Remastered Version,8,,17,4703453,0F0MA0ns8oXwGw66B2BSXm,0.00388,0.619,457133,0.703,0.205,10,0.163,-9.414,0,0.0525,115.043,4,0.709
1614,5 Seconds of Summer,Hey Everybody!,17,,97,4696206,3ylFvJfARlPKxGWAJv6Bvf,0.00114,0.752,196937,0.807,1.09e-06,9,0.0866,-3.76,1,0.0325,126.015,4,0.83
1615,Kendrick Lamar,Wesley's Theory,7,,15,4687614,7Ks4VCY1wFebnOdJrM13t6,0.36,0.55,287360,0.797,3.5e-05,7,0.224,-6.762,1,0.278,114.048,4,0.551
1616,Pitbull,Drive You Crazy,25,,117,4645818,4WN4QfkUN3upNkGOzW0Xc7,0.274,0.824,229227,0.545,0.0,11,0.584,-6.117,0,0.141,127.955,4,0.61
1617,Lorde,Supercut,7,,67,4640329,0dyiHoYbYjYaOEXLpmzQZG,0.225,0.587,277506,0.442,2.72e-05,0,0.0801,-10.395,1,0.0506,124.881,4,0.158
1618,Coldplay,Miracles (Someone Special),7,,51,4627970,6uJwPeBGb3swi85TSr9iIz,0.0164,0.626,276907,0.822,0.000296,6,0.139,-5.501,1,0.0434,97.003,4,0.374
1619,Miguel,Coffee,21,,101,4619413,3K2YM0zZwJMjQrzMqpkOSQ,0.0128,0.553,313852,0.669,7.65e-05,10,0.151,-7.575,0,0.0606,162.094,4,0.119
1620,BTS,MIC Drop,8,,98,4612515,2SYa5Lx1uoCvyDIW4oee9b,0.00912,0.667,238193,0.889,0.0,6,0.0816,-4.851,1,0.0918,169.959,4,0.541
1621,Lorde,The Louvre,7,,91,4608214,5q4BpnMrYEFzLO0dYODj6J,0.285,0.646,271088,0.376,0.00951,0,0.0899,-10.054,1,0.0478,123.172,4,0.142
1622,David Zowie,House Every Weekend,21,,115,4605578,2rWisQk9hxSap9ZtTx45sv,0.324,0.791,182767,0.574,0.0,0,0.102,-7.061,0,0.0673,122.053,4,0.406
1623,John Mayer,XO,25,,163,4598323,7cpCU3Denug5NGZsSpQl8v,0.749,0.431,213627,0.377,0.0,2,0.211,-9.753,1,0.0288,173.67,4,0.353
1624,Omarion,I'm Up,20,,140,4597107,1hlwA8qvXx0Bl6iYuDbIuD,0.204,0.793,201336,0.505,0.0,6,0.0413,-7.061,0,0.138,97.998,4,0.704
1625,Sia,Reaper,16,,97,4588032,1usLCyaUZ2y0uoPmKj1uYo,0.0355,0.567,219773,0.773,0.00011,6,0.0901,-3.344,1,0.0451,82.947,4,0.731
1626,The 1975,Somebody Else,16,,101,4585739,5hc71nKsUgtwQ3z52KEKQk,0.202,0.611,347520,0.799,0.0277,0,0.123,-5.719,1,0.0641,101.038,4,0.51
1627,Linkin Park,Battle Symphony,7,,60,4585680,3FQCJI2t5LTbsRPfYVBSVB,0.0369,0.653,216281,0.839,0.0,10,0.068,-5.077,1,0.0685,149.034,4,0.669
1628,Fifth Harmony,Write On Me,13,,79,4584100,41F3Bz1FLoYQmxbcG6T1zT,0.359,0.441,219560,0.692,1.94e-06,7,0.161,-5.427,0,0.128,189.879,4,0.475
1629,PARTYNEXTDOOR,Not Nice,15,,170,4582208,4STaHtfguDMkWbPEo6Fwcx,0.0253,0.598,202661,0.496,0.00132,0,0.12,-9.309,1,0.0804,128.06,4,0.725
1630,Nirvana,Smells Like Teen Spirit,33,,151,4581869,75aLTVBSGIquqzQ6AkmK3Q,3.08e-05,0.515,301920,0.901,0.000217,1,0.0994,-4.515,1,0.0642,116.804,4,0.775
1631,Sam Hunt,Leave The Night On,29,,114,4572848,3wx2kQWPn9p5UppQbNhPAk,0.0996,0.516,192160,0.953,0.0,9,0.349,-3.828,1,0.0624,171.971,4,0.852
1632,Camila Cabello,In the Dark,6,,57,4571628,1GO9vCm5Cra5uWGSWQ5mGK,0.21,0.425,219827,0.548,0.0,7,0.115,-6.762,1,0.114,175.756,4,0.282
1633,James Blunt,When I Find Love Again,27,,131,4567884,5aHgzqUqrqlaS8mzAUfo8K,0.47,0.687,184978,0.674,0.0,1,0.0611,-5.248,1,0.0413,105.038,4,0.515
1634,Drake,Wednesday Night Interlude,16,,66,4547545,6oLHyWvmk6bKrA91EIYZBp,0.764,0.425,212280,0.484,3.61e-06,9,0.274,-8.228,0,0.0519,135.329,4,0.185
1635,PnB Rock,Selfish,11,,166,4545809,4HUIsMWVGNHsxlhbc3YQ5y,0.114,0.638,245604,0.6,0.0,1,0.187,-5.84,0,0.0438,101.981,4,0.0399
1636,The Beatles,Come Together - Remastered,14,,65,4531033,2EqlS6tkEnglzr7tkKAAYD,0.0302,0.533,259947,0.376,0.248,9,0.0926,-11.913,0,0.0393,165.007,4,0.187
1637,Huncho Jack,Eye 2 Eye,5,,33,4528943,4vwfOiyWxXeEdx4ejAJgdx,0.00125,0.811,190679,0.65,0.0,2,0.102,-4.41,1,0.128,146.028,4,0.179
1638,Mc Kevinho,Ta Tum Tum,8,,160,4520455,6etab3UBCo5GOTMZqUvRka,0.26,0.746,164157,0.683,2.85e-06,1,0.0931,-7.094,1,0.136,174.152,4,0.748
1639,Judy Garland,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",6,,60,4519324,4eqne0oIdt9GW2ubiliny0,0.961,0.273,162200,0.161,0.000905,6,0.112,-16.091,1,0.0357,64.16,4,0.111
1640,Chris Brown,Fine By Me,17,,127,4514035,63Kd1PdGiJk3RYgZAenL80,0.14,0.714,207693,0.701,0.0,0,0.0689,-4.833,1,0.049,119.999,4,0.665
1641,The Weeknd,The Hills - Remix,18,,124,4511639,1jTQ10igsDvLBp8CVo9Dbh,0.0586,0.653,263693,0.641,0.0,0,0.0999,-6.689,0,0.143,112.789,4,0.355
1642,Samir & Viktor,Groupie,23,,104,4509164,4ldXgqnQ9jJ1mYRTmg9O9B,0.0106,0.671,181133,0.883,0.0,10,0.191,-5.007,1,0.0355,127.925,4,0.664
1643,The Chainsmokers,It Won't Kill Ya,7,,72,4506381,5xhJmd0I15jFcEdqxfCzKk,0.0647,0.572,217613,0.53,0.000169,6,0.127,-8.521,0,0.0654,170.138,4,0.12
1644,Leona Lewis,One More Sleep,8,,95,4501577,78pn8k7RogKo2oxl0DyX6d,0.468,0.639,239587,0.815,0.0,11,0.344,-3.845,1,0.0362,112.985,4,0.758
1645,Kanye West,I Love Kanye,12,,83,4497760,0sM1hCHeHkGEGo4XXktCHg,0.56,0.641,44827,0.38,0.0,6,0.231,-7.807,1,0.713,82.075,4,0.963
1646,Kanye West,No More Parties In LA,13,,103,4491882,5FjZyY1U0ofktPtn3kF3J6,0.238,0.506,374413,0.923,0.0,0,0.221,-1.62,1,0.302,95.608,4,0.696
1647,The xx,Say Something Loving,8,,65,4478937,728zbo72kOoYdGR3AhNsyF,0.296,0.627,238373,0.721,6.41e-05,0,0.231,-7.782,0,0.0304,130.08,4,0.383
1648,Harry Styles,Ever Since New York,7,,69,4472115,5LABCxgmP7DATATIJXOh6n,0.2,0.389,253387,0.537,3.13e-06,10,0.125,-6.761,1,0.0309,127.964,5,0.383
1649,BTS,dimple,7,,79,4460387,3ryjLm3oupIjJFGc39naNi,0.142,0.612,196776,0.844,0.0,5,0.287,-4.694,0,0.0756,134.868,4,0.653
1650,Axel Wikner,Det draaar,20,,106,4450955,2jPnK9z0XgywuBoaJaCfZe,0.00838,0.778,166875,0.744,0.00102,1,0.328,-7.522,0,0.07,128.006,4,0.54
1651,Norlie & KKV,Ingen annan rör mig som du,23,,122,4408558,33aviAAemgEyRC2gJOOLw0,0.0398,0.69,191987,0.75,0.0,1,0.0893,-3.648,1,0.0443,114.015,4,0.753
1652,P!nk,Revenge,7,,79,4405934,3OEer2dQj1eWhSqxatGiru,0.0452,0.725,226160,0.749,0.0,10,0.175,-7.474,0,0.356,87.03,4,0.761
1653,Sigala,Sweet Lovin' - Original Mix,12,,88,4385137,5Y3LTdywsMjLsuwTmNWGVO,0.0573,0.685,203387,0.909,3.88e-06,10,0.33,-1.214,1,0.0584,124.963,4,0.675
1654,M.O,Who Do You Think Of?,13,,105,4375229,2EHZha50xcIrgzxSeB3r8f,0.0444,0.634,223707,0.837,0.000315,11,0.227,-4.87,0,0.0792,108.844,4,0.766
1655,Sigala,Easy Love,9,,53,4355860,6Sr8JkH7XRVk7Dnar9Xsr5,0.188,0.681,227709,0.948,0.00103,9,0.149,-4.198,1,0.0607,123.989,4,0.675
1656,Trey Songz,"Touchin, Lovin",27,,115,4348661,6kvmvhXl4xcljFf4Ef1mAO,0.0405,0.813,221972,0.58,8.45e-06,11,0.349,-6.724,1,0.0746,100.045,4,0.443
1657,Xxxtentacion,Orlando,7,,120,4348113,05bnEv2dpFzmGVLGdjD9UP,0.859,0.57,163840,0.0279,0.0892,1,0.254,-22.282,1,0.0588,84.902,4,0.28
1658,Calvin Harris,Cash Out,7,,58,4337307,0Ws8D3EWUDgY962Xftb0h5,0.152,0.722,235973,0.79,0.0,4,0.0349,-4.867,0,0.241,94.965,4,0.434
1659,Imagine Dragons,It's Time,32,,165,4336014,7pUYFGnZwLa7I3UmDypJGy,0.0176,0.657,237987,0.894,0.0,2,0.146,-4.71,1,0.0375,105.003,4,0.871
1660,Kid Ink,Body Language,31,,163,4331124,6RKvUupmPZMrcftOJcthdy,0.015,0.89,206978,0.52,0.0,5,0.101,-5.764,0,0.0373,99.005,4,0.266
1661,The Chainsmokers,Young,7,,88,4312280,1KeZgPUr54C8iz3FjqzVoz,0.0105,0.615,224773,0.564,0.0,9,0.148,-6.384,1,0.0291,103.006,4,0.454
1662,Kanye West,Freestyle 4,12,,99,4307920,1r53kDsIVmyTwdjeGRAber,0.0411,0.473,123387,0.543,0.0,7,0.09,-8.32,1,0.0928,125.761,4,0.506
1663,Migos,Emoji A Chain,5,,59,4304652,0G9rmRmQDFk9O2tzZLyRkc,0.0348,0.891,315185,0.333,0.0,1,0.126,-8.316,1,0.175,139.965,4,0.381
1664,Sigala,Say You Do,14,,128,4301919,1unYSjYcxIVlW68CSdXWy2,0.018,0.482,202700,0.925,0.000119,7,0.3,-2.351,1,0.0621,173.976,4,0.578
1665,Radiohead,Burn the Witch,10,,64,4288236,3dAxzv7hkxipbuWJaOMzAl,0.303,0.541,220609,0.847,0.271,11,0.109,-6.52,1,0.0297,148.937,4,0.62
1666,Sfera Ebbasta,Sciroppo,7,,153,4234732,4VVG3HBGaqSNZqIpmewIA6,0.0769,0.794,205013,0.72,0.0,3,0.0806,-6.195,0,0.0738,81.004,4,0.634
1667,Luny Tunes,Mayor Que Yo 3,17,,153,4211340,00AoRZ8103mVeOVfpTfGuR,0.111,0.661,304747,0.959,0.0,1,0.228,-3.193,0,0.223,92.108,4,0.549
1668,David Bowie,Space Oddity - 2009 Remastered Version,7,,30,4206413,3sb66av9ZpdI1JmPDHVa18,0.0788,0.337,317027,0.365,3.84e-05,0,0.202,-15.091,1,0.0318,136.264,4,0.497
1669,Wiz Khalifa,Go Hard or Go Home,22,,137,4192145,4IXiFMhtXEbSEG8UoAeTwD,0.00293,0.651,232773,0.741,1.2e-05,4,0.217,-5.067,0,0.0408,168.02,4,0.386
1670,Xxxtentacion,Dead Inside (Interlude),7,,124,4187174,2vQwlW8H1jFveGNXwZfJCV,0.973,0.461,86827,0.0279,0.00226,0,0.169,-21.992,1,0.0412,88.388,4,0.354
1671,Kendrick Lamar,These Walls,7,,19,4185613,7uWVT3UkCAZyANvv0bdyQn,0.114,0.704,300973,0.487,2.65e-06,5,0.229,-5.536,0,0.113,107.926,4,0.382
1672,The Weeknd,As You Are,14,,82,4180017,5hmO72DpMfddRFBbVdPoEX,0.145,0.354,340493,0.33,0.00604,0,0.273,-9.835,0,0.0526,173.664,4,0.0554
1673,Jeremih,Planez,17,,171,4177696,08zJpaUQVi9FrKv2e32Bah,0.674,0.65,240320,0.557,0.0,1,0.11,-7.762,1,0.312,129.285,4,0.4
1674,Wale,MY PYT,14,,183,4159633,4jK1VQQGDnNOLfyVXCxGsR,0.0298,0.563,235652,0.414,0.0,0,0.0854,-11.409,1,0.37,193.549,4,0.446
1675,Idina Menzel,Baby It's Cold Outside (duet with Michael Bublé),5,,88,4149661,0Ie5uiv54KgCr7P4sYDTHl,0.647,0.553,166147,0.476,0.0,0,0.281,-8.869,1,0.0649,113.401,3,0.558
1676,Lana Del Rey,13 Beaches,7,,89,4145702,4mq14Qa6OehdiyZFtHcdCH,0.556,0.415,295569,0.402,0.0677,7,0.198,-9.063,1,0.0354,144.033,4,0.237
1677,Calvin Harris,Prayers Up,7,,63,4142899,4KaIJ1FWXUoAAnOts1YWjD,0.433,0.821,204280,0.637,0.0,9,0.209,-4.276,0,0.161,86.01,4,0.778
1678,Jack & Jack,Like That,19,,104,4134345,6rnl5HwEvhsD3wZ6MXZzBp,0.255,0.677,233333,0.558,0.0,11,0.0803,-5.375,0,0.201,143.937,4,0.471
1679,Tony Bennett,Winter Wonderland,7,,109,4134254,4ricyQVd20UQde1jpXCSuJ,0.833,0.452,133867,0.366,0.0,0,0.0789,-14.15,0,0.0415,115.006,4,0.629
1680,Journey,Don't Stop Believin',13,,144,4129181,4bHsxqR3GMrXTxEPLuK5ue,0.127,0.5,250987,0.748,0.0,4,0.447,-9.072,1,0.0363,118.852,4,0.514
1681,Kendrick Lamar,The Blacker The Berry,10,,38,4107735,6jFGs4RjefAi5Kf7F35bht,0.00702,0.555,331867,0.803,0.0,10,0.444,-6.267,0,0.356,176.205,4,0.236
1682,Danny Saucedo,Dör för dig,19,,166,4107183,3EoSlpTdHLxQb8URcNULfA,0.0359,0.38,175627,0.831,0.0,10,0.352,-5.678,1,0.194,82.912,4,0.675
1683,Duke Dumont,Ocean Drive,17,,162,4098747,0k93MXOj0kSXo84SvSDeUz,0.00714,0.689,206320,0.711,0.000499,8,0.135,-5.027,0,0.0455,115.048,4,0.566
1684,Kendrick Lamar,Institutionalized,7,,24,4091759,5kqQoLsjAHHxXmVe4oBT83,0.112,0.539,271773,0.731,1.19e-06,3,0.129,-5.085,0,0.453,81.114,4,0.568
1685,Eminem,Revival (Interlude),5,,61,4091611,3PAwprj5tcrX8vV9BbBL9X,0.864,0.618,51827,0.308,1.08e-06,6,0.172,-9.799,0,0.0275,99.861,4,0.753
1686,Fifth Harmony,The Life,13,,112,4091469,2TdOQUmxv2s0auK1TgeWKt,0.184,0.744,203760,0.72,0.0,0,0.101,-6.432,1,0.0486,103.987,4,0.718
1687,Eminem,Framed,5,,62,4089415,05CgKydlFJALNy4JTHeMgs,0.0113,0.744,252960,0.821,0.0,7,0.259,-3.009,1,0.161,145.982,4,0.762
1688,Linkin Park,Crawling,6,,57,4089287,57BrRMwf9LrcmuOsyGilwr,0.0564,0.58,210773,0.716,3.82e-06,4,0.396,-5.201,1,0.034,105.084,4,0.3
1689,P!nk,Beautiful Trauma,7,,106,4077294,2DlIwu1iDTILEMXA7MUotn,0.0868,0.412,250053,0.619,2.55e-06,7,0.4,-6.39,1,0.0725,95.977,4,0.234
1690,Jeremih,Tonight Belongs To U!,19,,105,4050496,6duMPgTahOTUu2zMMqcpQM,0.391,0.663,196213,0.729,0.0,10,0.127,-5.209,0,0.0488,129.955,4,0.254
1691,DJ Jonathan,El Farsante,9,,165,4049143,66gNNRsKkmECPQUrvpMQtS,0.247,0.726,231106,0.705,0.0,6,0.409,-4.458,1,0.0636,120.053,4,0.39
1692,Michael Jackson,Billie Jean - Single Version,8,,52,4045324,5ChkMS8OtdzJeqyybCc9R5,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847
1693,Slade,Merry Xmas Everybody,6,,106,4028020,3iwZ8hg0q1kTBB5kjg0nO4,0.0199,0.367,205467,0.623,0.000731,7,0.159,-9.436,1,0.0499,128.268,4,0.511
1694,Big Sean,Pull Up N Wreck (With Metro Boomin),8,,165,4017925,0Gux2yTMWYOlcBUNjGJu5p,0.0101,0.595,227707,0.431,7.03e-05,10,0.164,-7.282,1,0.486,125.2,3,0.107
1695,Aloe Blacc,The Man,29,,129,4014195,2stPxcgjdSImK7Gizl8ZUN,0.0346,0.526,254880,0.772,0.0,11,0.214,-7.229,0,0.0479,85.876,4,0.482
1696,Panic! At The Disco,Death Of A Bachelor,14,,120,3991028,1BECwm5qkaBwlbfo4kpYx8,0.0137,0.462,203507,0.538,0.0,0,0.429,-5.527,1,0.059,139.256,4,0.405
1697,A$AP Rocky,Cocky,7,,131,3981514,1nO2NjuFkGaAWcMdJ1pNrp,0.223,0.797,232413,0.633,0.0,5,0.109,-4.815,1,0.238,156.015,4,0.577
1698,Eminem,In Your Head,5,,72,3960598,72i5s3SBDEkaRUOgUTlkfO,0.00194,0.618,182640,0.792,0.0,1,0.379,-5.267,1,0.284,82.723,4,0.199
1699,Eminem,Offended,5,,66,3941487,3IkACj2ZEsmDLzhQNBW2XH,0.573,0.656,320920,0.871,0.0,1,0.846,-4.604,1,0.366,140.322,4,0.75
1700,DJ Khaled,Shining,8,,122,3937206,0hKBQO2KtkDw99y7oUaTPf,0.053,0.768,284000,0.807,2.99e-06,2,0.214,-5.508,0,0.106,112.001,4,0.575
1701,T.I.,No Mediocre,26,,109,3923032,38aECKrbMv2F5FsYYCewCQ,0.0826,0.78,201600,0.45,0.0,1,0.0809,-9.539,1,0.0465,95.486,4,0.178
1702,Meek Mill,Litty,12,,182,3913037,5J5PXmMdQ2nh1lZOal8KmK,0.0451,0.592,280615,0.701,0.0,10,0.327,-4.014,0,0.0858,129.501,4,0.282
1703,One Direction,Story of My Life,29,,174,3912893,5Wd2bfQ7wc6GgSa32OmQU3,0.242,0.606,244560,0.663,0.0,3,0.145,-5.705,1,0.0473,120.967,4,0.293
1704,The Beatles,Yesterday - Remastered 2009,12,,88,3899676,1e0hllQ23AG0QGFgezgLOq,0.879,0.332,125667,0.179,0.0,5,0.0886,-11.83,1,0.0326,96.529,4,0.315
1705,Big Sean,All Your Fault,16,,65,3895544,3sPM57pMiIJnrB8K0Pds9G,0.332,0.806,224387,0.739,0.0,5,0.23,-4.405,0,0.25,100.008,4,0.499
1706,Emil Berg,Du swipa höger,19,,159,3891647,7CWF2kMokmWxCLeogZZShp,0.0279,0.734,187240,0.869,3.2e-05,8,0.198,-4.976,1,0.0329,127.996,4,0.618
1707,G-Eazy,Drifting,13,,97,3888764,5sv4LTz8qayQYnXlzaxg2x,0.00199,0.523,273253,0.757,0.0,6,0.3,-6.772,0,0.138,134.828,4,0.375
1708,Lil Peep,Awful Things,7,,129,3883813,0bcEHhsuLRDm712CQHomdm,0.0157,0.368,214427,0.796,0.0,1,0.0694,-4.923,0,0.0823,170.033,4,0.181
1709,Eminem,Need Me,5,,73,3881237,4hGZxsGcFnuCJXn25EWj5j,0.00501,0.697,265467,0.664,0.0,10,0.304,-7.148,1,0.0626,104.979,3,0.566
1710,Lil Uzi Vert,UnFazed,6,,74,3879951,5O8x1YlmLQopQHErxtDfi9,0.0459,0.778,190355,0.707,0.0,4,0.111,-3.606,0,0.0746,126.684,4,0.458
1711,Eminem,Castle,5,,80,3878349,6P2ffRHZZ8CdH3GfWq71Ci,0.0228,0.657,254760,0.826,0.000554,7,0.0967,-4.544,1,0.293,85.064,4,0.26
1712,Cobra Starship,Never Been In Love,23,,114,3874225,5JvD469hg7VQu2qobOAnuy,0.00602,0.631,222714,0.929,0.0,7,0.261,-3.844,1,0.0316,121.08,4,0.695
